date,pm2_5,pm10,carbon_monoxide,dust,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure,location,pm25_today,pm25_lag1,pm25_lag7,pm25_7d_mean,pm25_tomorrow,tomorrow_exceeds_37_5,day_of_week,month
2024-10-22,16.625,23.883333333333336,682.0416666666666,0.0,25.395833333333332,86.875,3.220833333333333,214.66666666666666,6.0,976.7833333333333,chiang_mai,16.625,13.816666666666668,23.108333333333334,20.145833333333332,15.441666666666668,0,1,10
2024-10-23,15.441666666666668,22.3625,729.1666666666666,0.0,24.920833333333334,86.125,2.966666666666667,247.54166666666666,2.5,977.3833333333333,chiang_mai,15.441666666666668,16.625,23.708333333333332,19.219642857142855,24.608333333333334,0,2,10
2024-10-24,24.608333333333334,35.5375,995.7083333333334,0.0,25.516666666666666,82.08333333333333,3.3000000000000003,211.75,0.0,976.2333333333332,chiang_mai,24.608333333333334,15.441666666666668,15.808333333333332,18.038690476190474,21.316666666666666,0,3,10
2024-10-25,21.316666666666666,30.599999999999998,1045.5,0.0,26.070833333333336,83.75,2.7624999999999997,211.08333333333334,0.1,974.5375,chiang_mai,21.316666666666666,24.608333333333334,24.129166666666666,19.29583333333333,16.320833333333333,0,4,10
2024-10-26,16.320833333333333,23.7,1673.625,0.0,26.991666666666664,82.375,2.8958333333333335,221.91666666666666,0.0,972.4291666666667,chiang_mai,16.320833333333333,21.316666666666666,23.287499999999998,18.89404761904762,14.137500000000001,0,5,10
2024-10-27,14.137500000000001,20.3,1794.1666666666667,0.0,27.0,83.70833333333333,3.158333333333333,228.45833333333334,0.6,971.0541666666667,chiang_mai,14.137500000000001,16.320833333333333,17.162499999999998,17.898809523809526,14.525,0,6,10
2024-10-28,14.525,20.879166666666666,1155.8333333333333,0.0,26.604166666666668,74.75,5.470833333333334,318.625,0.0,971.6166666666667,chiang_mai,14.525,14.137500000000001,13.816666666666668,17.466666666666665,17.341666666666665,0,0,10
2024-10-29,17.341666666666665,24.945833333333336,1780.6666666666667,0.0,25.929166666666664,73.83333333333333,3.391666666666667,251.75,0.0,973.2583333333333,chiang_mai,17.341666666666665,14.525,16.625,17.567857142857143,24.541666666666668,0,1,10
2024-10-30,24.541666666666668,35.1625,2038.4583333333333,0.0,26.09166666666667,76.125,3.35,236.625,0.0,974.9291666666667,chiang_mai,24.541666666666668,17.341666666666665,15.441666666666668,17.670238095238094,25.141666666666666,0,2,10
2024-10-31,25.141666666666666,36.079166666666666,2393.4583333333335,0.25,26.054166666666664,80.20833333333333,3.1208333333333336,227.25,0.0,974.7833333333333,chiang_mai,25.141666666666666,24.541666666666668,24.608333333333334,18.9702380952381,23.641666666666666,0,3,10
2024-11-01,23.641666666666666,34.045833333333334,2132.0416666666665,0.25,26.47083333333333,80.20833333333333,3.2458333333333336,221.66666666666666,0.30000000000000004,975.3333333333334,chiang_mai,23.641666666666666,25.141666666666666,21.316666666666666,19.04642857142857,19.875,0,4,11
2024-11-02,19.875,28.545833333333334,1662.125,0.0,25.254166666666666,82.16666666666667,4.2749999999999995,270.375,4.3,977.2791666666667,chiang_mai,19.875,23.641666666666666,16.320833333333333,19.37857142857143,23.604166666666668,0,5,11
2024-11-03,23.604166666666668,33.9,1598.25,0.0,24.708333333333332,79.83333333333333,4.141666666666667,186.375,0.7,978.0166666666668,chiang_mai,23.604166666666668,19.875,14.137500000000001,19.886309523809526,18.008333333333333,0,6,11
2024-11-04,18.008333333333333,25.920833333333334,1488.75,0.0,24.166666666666668,70.58333333333333,4.2625,245.375,0.0,977.8208333333333,chiang_mai,18.008333333333333,23.604166666666668,14.525,21.238690476190477,17.841666666666665,0,0,11
2024-11-05,17.841666666666665,25.837500000000002,949.2083333333334,0.0,24.0625,79.29166666666667,5.304166666666666,255.29166666666666,1.3,978.9541666666668,chiang_mai,17.841666666666665,18.008333333333333,17.341666666666665,21.736309523809524,11.450000000000001,0,1,11
2024-11-06,11.450000000000001,16.445833333333333,1038.2916666666667,0.0,23.254166666666666,86.20833333333333,4.333333333333333,245.33333333333334,8.5,979.5875,chiang_mai,11.450000000000001,17.841666666666665,24.541666666666668,21.807738095238097,14.4375,0,2,11
2024-11-07,14.4375,20.995833333333334,973.7083333333334,0.0,22.241666666666664,89.75,3.9416666666666664,274.6666666666667,12.4,979.4416666666666,chiang_mai,14.4375,11.450000000000001,25.141666666666666,19.9375,15.729166666666666,0,3,11
2024-11-08,15.729166666666666,22.691666666666666,879.5416666666666,0.0,22.316666666666666,84.5,6.366666666666667,308.2083333333333,4.6,979.4,chiang_mai,15.729166666666666,14.4375,23.641666666666666,18.408333333333335,22.400000000000002,0,4,11
2024-11-09,22.400000000000002,32.65,1623.5833333333333,0.0,22.6875,82.25,3.7541666666666664,270.6666666666667,0.6000000000000001,978.6625,chiang_mai,22.400000000000002,15.729166666666666,19.875,17.277976190476192,23.6875,0,5,11
2024-11-10,23.6875,34.34583333333333,1846.2083333333333,0.0,23.8125,82.54166666666667,3.1791666666666667,242.83333333333334,0.2,978.0375,chiang_mai,23.6875,22.400000000000002,23.604166666666668,17.638690476190476,23.754166666666666,0,6,11
2024-11-11,23.754166666666666,34.204166666666666,1845.9583333333333,0.0,23.820833333333336,80.25,3.65,251.79166666666666,0.0,977.2041666666668,chiang_mai,23.754166666666666,23.6875,18.008333333333333,17.65059523809524,27.916666666666668,0,0,11
2024-11-12,27.916666666666668,36.3375,1915.4166666666667,0.0,24.28333333333333,78.16666666666667,2.7458333333333336,236.125,0.0,976.2624999999999,chiang_mai,27.916666666666668,23.754166666666666,17.841666666666665,18.47142857142857,32.025,0,1,11
2024-11-13,32.025,32.141666666666666,1837.375,0.0,25.254166666666666,74.375,2.8833333333333333,252.0,0.0,975.1083333333332,chiang_mai,32.025,27.916666666666668,11.450000000000001,19.910714285714285,23.96666666666667,0,2,11
2024-11-14,23.96666666666667,24.05,1659.25,0.0,25.8625,78.33333333333333,2.2041666666666666,247.25,0.0,975.2833333333333,chiang_mai,23.96666666666667,32.025,14.4375,22.849999999999998,19.599999999999998,0,3,11
2024-11-15,19.599999999999998,19.7625,1454.9583333333333,0.0,26.1375,71.91666666666667,2.9458333333333333,308.7916666666667,0.0,974.8333333333334,chiang_mai,19.599999999999998,23.96666666666667,15.729166666666666,24.211309523809526,21.570833333333336,0,4,11
2024-11-16,21.570833333333336,21.8625,1347.25,0.0,25.395833333333332,71.79166666666667,3.9333333333333336,309.6666666666667,0.0,974.7958333333332,chiang_mai,21.570833333333336,19.599999999999998,22.400000000000002,24.764285714285716,19.2,0,5,11
2024-11-17,19.2,19.408333333333335,1341.9166666666667,0.0,25.55,71.45833333333333,4.295833333333333,264.1666666666667,0.0,975.5166666666668,chiang_mai,19.2,21.570833333333336,23.6875,24.645833333333336,24.620833333333334,0,6,11
2024-11-18,24.620833333333334,24.775000000000002,1346.5,0.0,24.579166666666666,80.33333333333333,4.216666666666667,268.5833333333333,0.39999999999999997,977.4583333333334,chiang_mai,24.620833333333334,19.2,23.754166666666666,24.004761904761903,24.070833333333336,0,0,11
2024-11-19,24.070833333333336,24.245833333333334,1235.125,0.0,24.166666666666668,77.5,3.6041666666666665,249.75,0.2,978.4875000000001,chiang_mai,24.070833333333336,24.620833333333334,27.916666666666668,24.12857142857143,26.88333333333333,0,1,11
2024-11-20,26.88333333333333,27.05,1497.875,0.0,24.150000000000002,77.16666666666667,3.3333333333333335,277.5416666666667,0.1,977.9583333333334,chiang_mai,26.88333333333333,24.070833333333336,32.025,23.57916666666667,27.329166666666666,0,2,11
2024-11-21,27.329166666666666,27.445833333333336,1497.5416666666667,0.0,24.079166666666666,77.375,3.0124999999999997,243.0,0.0,977.5124999999999,chiang_mai,27.329166666666666,26.88333333333333,23.96666666666667,22.844642857142862,27.21666666666667,0,3,11
2024-11-22,27.21666666666667,27.308333333333334,1368.5416666666667,0.0,23.804166666666664,77.125,3.654166666666667,256.875,0.0,977.5791666666668,chiang_mai,27.21666666666667,27.329166666666666,19.599999999999998,23.324999999999996,22.183333333333334,0,4,11
2024-11-23,22.183333333333334,22.2625,1389.25,0.0,24.2625,73.75,3.4458333333333333,249.125,0.0,978.1750000000001,chiang_mai,22.183333333333334,27.21666666666667,21.570833333333336,24.413095238095234,29.525000000000002,0,5,11
2024-11-24,29.525000000000002,29.712500000000002,1416.2916666666667,0.0,24.116666666666664,79.66666666666667,3.3000000000000003,285.6666666666667,0.0,977.9833333333332,chiang_mai,29.525000000000002,22.183333333333334,19.2,24.500595238095237,33.108333333333334,0,6,11
2024-11-25,33.108333333333334,33.35,1412.125,0.0,24.629166666666666,78.33333333333333,2.8083333333333336,247.91666666666666,0.0,977.5500000000001,chiang_mai,33.108333333333334,29.525000000000002,24.620833333333334,25.97559523809524,30.825,0,0,11
2024-11-26,30.825,31.183333333333334,1318.875,0.0,24.641666666666666,80.75,3.5500000000000003,253.33333333333334,0.0,977.5083333333333,chiang_mai,30.825,33.108333333333334,24.070833333333336,27.188095238095237,29.833333333333332,0,1,11
2024-11-27,29.833333333333332,30.208333333333332,1250.875,0.0,23.829166666666666,84.04166666666667,3.766666666666667,255.58333333333334,0.9,977.9125,chiang_mai,29.833333333333332,30.825,26.88333333333333,28.15297619047619,19.754166666666666,0,2,11
2024-11-28,19.754166666666666,19.883333333333333,1156.5833333333333,0.0,23.945833333333336,80.375,4.570833333333334,231.54166666666666,6.3,979.375,chiang_mai,19.754166666666666,29.833333333333332,27.329166666666666,28.57440476190476,27.808333333333334,0,3,11
2024-11-29,27.808333333333334,27.895833333333332,1079.5833333333333,0.0,23.2,78.125,3.641666666666667,228.625,0.0,979.7541666666666,chiang_mai,27.808333333333334,19.754166666666666,27.21666666666667,27.492261904761907,30.6125,0,4,11
2024-11-30,30.6125,30.712500000000002,1341.9166666666667,0.0,22.945833333333336,76.33333333333333,3.0416666666666665,222.16666666666666,0.0,977.7791666666667,chiang_mai,30.6125,27.808333333333334,22.183333333333334,27.576785714285716,27.474999999999998,0,5,11
2024-12-01,27.474999999999998,27.766666666666666,1569.0416666666667,0.5,23.2375,76.58333333333333,3.0583333333333336,243.70833333333334,0.0,975.5666666666666,chiang_mai,27.474999999999998,30.6125,29.525000000000002,28.78095238095238,32.4125,0,6,12
2024-12-02,32.4125,32.795833333333334,1682.4583333333333,0.7916666666666666,24.15833333333333,74.45833333333333,2.8000000000000003,249.875,0.0,975.2916666666666,chiang_mai,32.4125,27.474999999999998,33.108333333333334,28.488095238095237,28.47083333333333,0,0,12
2024-12-03,28.47083333333333,28.583333333333332,1583.4583333333333,0.0,25.037499999999998,75.25,2.5749999999999997,238.58333333333334,0.0,975.5875,chiang_mai,28.47083333333333,32.4125,30.825,28.38869047619048,31.520833333333332,0,1,12
2024-12-04,31.520833333333332,31.641666666666666,1588.0,0.0,25.5125,76.66666666666667,2.8625000000000003,259.875,0.5,975.2791666666667,chiang_mai,31.520833333333332,28.47083333333333,29.833333333333332,28.052380952380954,31.241666666666664,0,2,12
2024-12-05,31.241666666666664,31.370833333333334,1204.7916666666667,0.0,25.1125,80.91666666666667,3.233333333333334,230.33333333333334,13.7,975.1708333333332,chiang_mai,31.241666666666664,31.520833333333332,19.754166666666666,28.29345238095238,22.979166666666668,0,3,12
2024-12-06,22.979166666666668,23.108333333333334,929.0,0.0,24.837500000000002,78.875,4.120833333333334,243.5,0.4,974.6875,chiang_mai,22.979166666666668,31.241666666666664,27.808333333333334,29.934523809523807,25.741666666666664,0,4,12
2024-12-07,25.741666666666664,25.974999999999998,1248.9166666666667,0.0,24.8625,77.83333333333333,3.0083333333333333,239.04166666666666,0.4,976.1791666666667,chiang_mai,25.741666666666664,22.979166666666668,30.6125,29.244642857142857,33.391666666666666,0,5,12
2024-12-08,33.391666666666666,33.762499999999996,1338.75,0.0,24.858333333333334,78.5,3.5666666666666664,270.8333333333333,0.2,977.3041666666667,chiang_mai,33.391666666666666,25.741666666666664,27.474999999999998,28.548809523809524,35.36666666666667,0,6,12
2024-12-09,35.36666666666667,35.69583333333333,1560.25,0.0,24.633333333333336,79.91666666666667,3.375,262.3333333333333,0.4,976.7166666666667,chiang_mai,35.36666666666667,33.391666666666666,32.4125,29.39404761904762,32.42916666666667,0,0,12
2024-12-10,32.42916666666667,32.550000000000004,1520.9166666666667,0.0,24.566666666666666,79.08333333333333,2.6083333333333334,241.75,0.2,975.5375,chiang_mai,32.42916666666667,35.36666666666667,28.47083333333333,29.816071428571426,29.09583333333333,0,1,12
2024-12-11,29.09583333333333,29.212500000000002,1335.0,0.0,24.416666666666668,76.79166666666667,3.2083333333333335,235.66666666666666,0.0,975.5625,chiang_mai,29.09583333333333,32.42916666666667,31.520833333333332,30.38154761904762,27.070833333333336,0,2,12
2024-12-12,27.070833333333336,27.25,1259.7083333333333,0.0,23.587500000000002,72.25,3.7083333333333335,238.33333333333334,0.0,975.5916666666667,chiang_mai,27.070833333333336,29.09583333333333,31.241666666666664,30.035119047619048,22.2375,0,3,12
2024-12-13,22.2375,22.320833333333336,1118.875,0.0,24.254166666666666,73.16666666666667,4.504166666666667,244.91666666666666,0.5,976.7041666666668,chiang_mai,22.2375,27.070833333333336,22.979166666666668,29.439285714285713,27.974999999999998,0,4,12
2024-12-14,27.974999999999998,28.0125,1427.2083333333333,0.0,23.52916666666667,85.04166666666667,2.6416666666666666,197.20833333333334,1.4,978.9625,chiang_mai,27.974999999999998,22.2375,25.741666666666664,29.333333333333336,15.424999999999999,0,5,12
2024-12-15,15.424999999999999,15.450000000000001,987.375,0.0,23.104166666666668,81.54166666666667,3.920833333333333,221.04166666666666,0.7000000000000001,980.8208333333333,chiang_mai,15.424999999999999,27.974999999999998,33.391666666666666,29.652380952380952,19.575,0,6,12
2024-12-16,19.575,19.599999999999998,984.2916666666666,0.0,22.066666666666666,78.95833333333333,5.341666666666666,218.54166666666666,1.6,981.2083333333334,chiang_mai,19.575,15.424999999999999,35.36666666666667,27.085714285714285,25.0625,0,0,12
2024-12-17,25.0625,25.09166666666667,1004.875,0.0,22.108333333333334,78.25,4.325,216.25,0.0,979.4166666666666,chiang_mai,25.0625,19.575,32.42916666666667,24.829761904761906,25.545833333333334,0,1,12
2024-12-18,25.545833333333334,25.558333333333334,1326.75,0.0,22.5,78.25,3.1333333333333333,245.125,0.0,978.5416666666666,chiang_mai,25.545833333333334,25.0625,29.09583333333333,23.777380952380952,31.400000000000002,0,2,12
2024-12-19,31.400000000000002,31.425,1479.6666666666667,0.0,22.34583333333333,76.16666666666667,2.45,217.91666666666666,0.2,979.0333333333333,chiang_mai,31.400000000000002,25.545833333333334,27.070833333333336,23.270238095238092,35.166666666666664,0,3,12
2024-12-20,35.166666666666664,35.21666666666667,1320.9583333333333,0.0,21.608333333333334,74.45833333333333,2.625,214.04166666666666,0.0,978.0500000000001,chiang_mai,35.166666666666664,31.400000000000002,22.2375,23.888690476190476,33.84583333333333,0,4,12
2024-12-21,33.84583333333333,33.92916666666667,1548.2083333333333,0.0,21.4875,71.45833333333333,2.2375000000000003,214.875,0.0,978.1416666666668,chiang_mai,33.84583333333333,35.166666666666664,27.974999999999998,25.735714285714284,38.81666666666667,1,5,12
2024-12-22,38.81666666666667,38.96666666666667,1585.7916666666667,0.0,20.945833333333333,72.70833333333333,2.3041666666666667,215.75,0.0,978.4291666666667,chiang_mai,38.81666666666667,33.84583333333333,15.424999999999999,26.57440476190476,41.483333333333334,1,6,12
2024-12-23,41.483333333333334,41.6625,1573.125,0.0,20.966666666666665,74.875,3.029166666666667,248.5,0.0,978.2041666666668,chiang_mai,41.483333333333334,38.81666666666667,19.575,29.91607142857143,37.99583333333333,1,0,12
2024-12-24,37.99583333333333,38.300000000000004,1390.8333333333333,0.2916666666666667,21.158333333333335,74.5,2.9625,218.45833333333334,0.0,979.0708333333333,chiang_mai,37.99583333333333,41.483333333333334,25.0625,33.045833333333334,28.71666666666667,0,1,12
2024-12-25,28.71666666666667,29.07083333333333,1526.4166666666667,1.0,20.779166666666665,73.58333333333333,2.7291666666666665,251.91666666666666,0.0,980.1333333333333,chiang_mai,28.71666666666667,37.99583333333333,25.545833333333334,34.89345238095238,30.491666666666664,0,2,12
2024-12-26,30.491666666666664,31.087500000000002,1447.0416666666667,1.25,21.212500000000002,73.04166666666667,2.2333333333333334,225.08333333333334,0.0,981.0875,chiang_mai,30.491666666666664,28.71666666666667,31.400000000000002,35.346428571428575,23.9375,0,3,12
2024-12-27,23.9375,24.1875,1540.625,0.375,21.729166666666668,76.20833333333333,3.0583333333333336,229.0,0.0,981.2083333333334,chiang_mai,23.9375,30.491666666666664,35.166666666666664,35.21666666666667,18.545833333333334,0,4,12
2024-12-28,18.545833333333334,18.583333333333332,1234.5416666666667,0.0,22.745833333333334,72.125,3.375,263.3333333333333,0.0,981.4375,chiang_mai,18.545833333333334,23.9375,33.84583333333333,33.612500000000004,25.145833333333332,0,5,12
2024-12-29,25.145833333333332,25.166666666666668,1219.8333333333333,0.0,22.349999999999998,71.875,3.1208333333333336,234.45833333333334,0.0,980.0583333333334,chiang_mai,25.145833333333332,18.545833333333334,38.81666666666667,31.42678571428571,32.354166666666664,0,6,12
2024-12-30,32.354166666666664,32.354166666666664,1333.875,0.0,22.308333333333334,75.58333333333333,2.9291666666666667,227.625,0.0,979.1958333333333,chiang_mai,32.354166666666664,25.145833333333332,41.483333333333334,29.473809523809525,33.03333333333333,0,0,12
2024-12-31,33.03333333333333,33.06666666666667,1234.125,0.0,22.233333333333334,78.20833333333333,3.8958333333333335,273.125,0.0,978.7541666666666,chiang_mai,33.03333333333333,32.354166666666664,37.99583333333333,28.169642857142858,31.525000000000002,0,1,12
2025-01-01,31.525000000000002,31.8625,1597.5,0.5,22.166666666666668,74.875,2.5208333333333335,233.33333333333334,0.0,977.5375,chiang_mai,31.525000000000002,33.03333333333333,28.71666666666667,27.460714285714285,37.3375,0,2,1
2025-01-02,37.3375,38.52916666666667,1429.0416666666667,2.4166666666666665,21.65833333333333,73.125,3.225,245.0,0.0,977.625,chiang_mai,37.3375,31.525000000000002,30.491666666666664,27.86190476190476,33.19166666666667,0,3,1
2025-01-03,33.19166666666667,34.766666666666666,1438.5833333333333,3.25,21.820833333333336,71.33333333333333,2.7708333333333335,288.2916666666667,0.0,978.9375,chiang_mai,33.19166666666667,37.3375,23.9375,28.839880952380952,25.883333333333336,0,4,1
2025-01-04,25.883333333333336,26.47083333333333,1267.5,0.8333333333333334,21.295833333333334,70.33333333333333,3.170833333333333,233.95833333333334,0.0,978.2041666666668,chiang_mai,25.883333333333336,33.19166666666667,18.545833333333334,30.16190476190476,38.02916666666667,1,5,1
2025-01-05,38.02916666666667,38.44583333333333,1431.2916666666667,0.875,20.55,68.66666666666667,3.3375,273.2083333333333,0.0,979.8916666666668,chiang_mai,38.02916666666667,25.883333333333336,25.145833333333332,31.21011904761905,33.1625,0,6,1
2025-01-06,33.1625,33.5875,1456.75,1.0,19.983333333333334,69.66666666666667,3.3249999999999997,237.83333333333334,0.0,978.5416666666666,chiang_mai,33.1625,38.02916666666667,32.354166666666664,33.050595238095234,35.862500000000004,0,0,1
2025-01-07,35.862500000000004,36.1625,1448.5,0.75,19.849999999999998,67.0,2.591666666666667,242.125,0.0,977.5833333333334,chiang_mai,35.862500000000004,33.1625,33.03333333333333,33.16607142857143,37.55833333333333,1,1,1
2025-01-08,37.55833333333333,37.795833333333334,1605.5416666666667,0.0,20.275000000000002,72.16666666666667,3.1166666666666667,272.6666666666667,0.0,977.3125,chiang_mai,37.55833333333333,35.862500000000004,31.525000000000002,33.570238095238096,35.25416666666667,0,2,1
2025-01-09,35.25416666666667,35.55833333333333,1377.9583333333333,0.375,21.53333333333333,72.20833333333333,2.9791666666666665,276.9583333333333,0.0,979.0458333333332,chiang_mai,35.25416666666667,37.55833333333333,37.3375,34.43214285714286,38.09166666666667,1,3,1
2025-01-10,38.09166666666667,39.24166666666667,1120.2083333333333,2.0833333333333335,22.275000000000002,69.375,4.145833333333333,215.45833333333334,0.0,981.5749999999999,chiang_mai,38.09166666666667,35.25416666666667,33.19166666666667,34.134523809523806,23.55,0,4,1
2025-01-11,23.55,24.46666666666667,1160.875,1.75,21.2375,64.41666666666667,4.745833333333333,219.33333333333334,0.0,983.1708333333332,chiang_mai,23.55,38.09166666666667,25.883333333333336,34.83452380952381,24.6125,0,5,1
2025-01-12,24.6125,24.825,1071.5416666666667,0.5416666666666666,18.795833333333334,69.79166666666667,4.970833333333333,307.2083333333333,0.30000000000000004,983.8125,chiang_mai,24.6125,23.55,38.02916666666667,34.50119047619048,24.683333333333334,0,6,1
2025-01-13,24.683333333333334,24.858333333333334,1231.8333333333333,0.0,17.404166666666665,67.08333333333333,3.404166666666667,238.04166666666666,0.0,980.6416666666668,chiang_mai,24.683333333333334,24.6125,33.1625,32.58452380952381,28.087500000000002,0,0,1
2025-01-14,28.087500000000002,28.175,1454.6666666666667,0.0,18.537499999999998,68.70833333333333,2.6458333333333335,237.70833333333334,0.0,980.5416666666666,chiang_mai,28.087500000000002,24.683333333333334,35.862500000000004,31.373214285714287,25.433333333333334,0,1,1
2025-01-15,25.433333333333334,25.5125,1252.4166666666667,0.0,19.175,71.125,4.325,226.20833333333334,0.0,981.4583333333334,chiang_mai,25.433333333333334,28.087500000000002,37.55833333333333,30.2625,15.204166666666666,0,2,1
2025-01-16,15.204166666666666,15.225,1092.1666666666667,0.0,20.208333333333332,65.75,5.120833333333334,260.5416666666667,0.0,981.7333333333332,chiang_mai,15.204166666666666,25.433333333333334,35.25416666666667,28.530357142857145,27.433333333333334,0,3,1
2025-01-17,27.433333333333334,27.445833333333336,1355.0416666666667,0.0,20.283333333333335,68.875,4.291666666666667,243.04166666666666,0.0,979.8166666666666,chiang_mai,27.433333333333334,15.204166666666666,38.09166666666667,25.666071428571428,34.37916666666667,0,4,1
2025-01-18,34.37916666666667,34.4,1476.875,0.0,20.641666666666666,68.58333333333333,2.891666666666667,259.375,0.0,978.0124999999999,chiang_mai,34.37916666666667,27.433333333333334,23.55,24.14345238095238,32.916666666666664,0,5,1
2025-01-19,32.916666666666664,32.925000000000004,1436.0833333333333,0.0,20.879166666666666,66.20833333333333,2.9791666666666665,246.75,0.0,976.5749999999999,chiang_mai,32.916666666666664,34.37916666666667,24.6125,25.690476190476186,31.825000000000003,0,6,1
2025-01-20,31.825000000000003,31.829166666666666,1543.625,0.0,21.170833333333334,64.45833333333333,2.245833333333333,252.41666666666666,0.0,975.3625000000001,chiang_mai,31.825000000000003,32.916666666666664,24.683333333333334,26.876785714285717,26.2625,0,0,1
2025-01-21,26.2625,26.287499999999998,1730.4583333333333,0.0,21.433333333333334,69.04166666666667,2.308333333333333,250.0,0.0,975.2458333333334,chiang_mai,26.2625,31.825000000000003,28.087500000000002,27.89702380952381,28.683333333333334,0,1,1
2025-01-22,28.683333333333334,28.766666666666666,1812.75,0.0,21.375,68.45833333333333,1.8583333333333334,245.95833333333334,0.0,975.7166666666667,chiang_mai,28.683333333333334,26.2625,25.433333333333334,27.636309523809526,35.275,0,2,1
2025-01-23,35.275,35.375,1638.5833333333333,0.0,21.633333333333336,68.125,2.3541666666666665,245.04166666666666,0.0,976.1208333333334,chiang_mai,35.275,28.683333333333334,15.204166666666666,28.100595238095234,29.09583333333333,0,3,1
2025-01-24,29.09583333333333,29.1125,1553.0833333333333,0.0,21.645833333333332,69.0,2.404166666666667,233.95833333333334,0.0,974.6333333333333,chiang_mai,29.09583333333333,35.275,27.433333333333334,30.967857142857145,28.045833333333334,0,4,1
2025-01-25,28.045833333333334,28.233333333333334,1654.1666666666667,0.0,21.7,69.79166666666667,2.6541666666666663,224.04166666666666,0.0,974.5166666666668,chiang_mai,28.045833333333334,29.09583333333333,34.37916666666667,31.205357142857142,27.579166666666666,0,5,1
2025-01-26,27.579166666666666,27.916666666666668,1642.2916666666667,0.0,22.391666666666666,67.625,2.6416666666666666,266.1666666666667,0.0,975.2291666666666,chiang_mai,27.579166666666666,28.045833333333334,32.916666666666664,30.30059523809524,33.3125,0,6,1
2025-01-27,33.3125,33.416666666666664,1079.0833333333333,0.0,19.858333333333334,79.20833333333333,6.2625,311.2916666666667,1.4000000000000001,976.9666666666667,chiang_mai,33.3125,27.579166666666666,31.825000000000003,29.538095238095234,41.391666666666666,1,0,1
2025-01-28,41.391666666666666,41.775,1287.125,0.5,19.983333333333334,70.5,4.929166666666666,263.625,0.0,979.4791666666666,chiang_mai,41.391666666666666,33.3125,26.2625,29.750595238095237,33.1625,0,1,1
